,Breast(C50)-Female age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
Oceania ,"  Australia, Victoria (1983-1987)",8073,77.8,61.7,..,"  Australia, Victoria (1983-1987)",0,0,0,0,"  Australia, Victoria (1983-1987)",0,0,0,0,"  Australia, Victoria (1983-1987)",0,0,0,0,"  Australia, Victoria (1983-1987)",0,0,0,0,"  Australia, Victoria (1983-1987)",4,0.5,0.5,0,"  Australia, Victoria (1983-1987)",60,7,7,0.04,"  Australia, Victoria (1983-1987)",200,24.4,24.4,0.12,"  Australia, Victoria (1983-1987)",453,58.1,58.1,0.29,"  Australia, Victoria (1983-1987)",654,105.4,105.4,0.53,"  Australia, Victoria (1983-1987)",753,143.5,143.5,0.72,"  Australia, Victoria (1983-1987)",760,156.5,156.5,0.78,"  Australia, Victoria (1983-1987)",948,190.5,190.5,0.95,"  Australia, Victoria (1983-1987)",981,205.3,205.3,1.03,"  Australia, Victoria (1983-1987)",910,234.7,234.7,1.17,"  Australia, Victoria (1983-1987)",847,247.7,247.7,1.24,"  Australia, Victoria (1983-1987)",669,266.1,266.1,1.33,"  Australia, Victoria (1983-1987)",459,282.5,282.5,1.41,"  Australia, Victoria (1983-1987)",375,301.4,301.4,..,
Oceania ,"  Australia, Western (1983-1987)",2395,67.8,58.5,..,"  Australia, Western (1983-1987)",0,0,0,0,"  Australia, Western (1983-1987)",0,0,0,0,"  Australia, Western (1983-1987)",0,0,0,0,"  Australia, Western (1983-1987)",0,0,0,0,"  Australia, Western (1983-1987)",4,1.3,1.3,0.01,"  Australia, Western (1983-1987)",29,9.5,9.5,0.05,"  Australia, Western (1983-1987)",48,16.1,16.1,0.08,"  Australia, Western (1983-1987)",158,57.3,57.4,0.29,"  Australia, Western (1983-1987)",227,105.3,105.4,0.53,"  Australia, Western (1983-1987)",229,128.2,128.3,0.64,"  Australia, Western (1983-1987)",220,141.1,141.3,0.71,"  Australia, Western (1983-1987)",270,181.3,181.4,0.91,"  Australia, Western (1983-1987)",256,184.8,184.9,0.92,"  Australia, Western (1983-1987)",254,223.3,223.5,1.12,"  Australia, Western (1983-1987)",256,251.2,251.4,1.26,"  Australia, Western (1983-1987)",203,275.3,275.5,1.38,"  Australia, Western (1983-1987)",148,320.7,321,1.61,"  Australia, Western (1983-1987)",91,283.5,283.8,..,
Oceania ,  Australian Capital Territory (1983-1987),336,53.3,59,..,  Australian Capital Territory (1983-1987),0,0,0,0,  Australian Capital Territory (1983-1987),0,0,0,0,  Australian Capital Territory (1983-1987),0,0,0,0,  Australian Capital Territory (1983-1987),0,0,0,0,  Australian Capital Territory (1983-1987),1,1.8,1.8,0.01,  Australian Capital Territory (1983-1987),3,5.3,5.3,0.03,  Australian Capital Territory (1983-1987),11,18.5,18.5,0.09,  Australian Capital Territory (1983-1987),32,54.3,54.3,0.27,  Australian Capital Territory (1983-1987),37,85.1,85.1,0.43,  Australian Capital Territory (1983-1987),45,141.3,141.3,0.71,  Australian Capital Territory (1983-1987),48,197.7,197.7,0.99,  Australian Capital Territory (1983-1987),35,160.8,160.8,0.8,  Australian Capital Territory (1983-1987),38,198.6,198.6,0.99,  Australian Capital Territory (1983-1987),22,166.7,166.7,0.83,  Australian Capital Territory (1983-1987),28,275.9,275.9,1.38,  Australian Capital Territory (1983-1987),18,279.6,279.6,1.4,  Australian Capital Territory (1983-1987),6,159.3,159.3,0.8,  Australian Capital Territory (1983-1987),12,422.2,422.2,..,
Oceania ,  New Zealand: Maori (1983-1987),292,40,64,..,  New Zealand: Maori (1983-1987),0,0,0,0,  New Zealand: Maori (1983-1987),0,0,0,0,  New Zealand: Maori (1983-1987),0,0,0,0,  New Zealand: Maori (1983-1987),1,1.1,1.1,0.01,  New Zealand: Maori (1983-1987),0,0,0,0,  New Zealand: Maori (1983-1987),6,8.8,8.8,0.04,  New Zealand: Maori (1983-1987),16,30.8,30.8,0.15,  New Zealand: Maori (1983-1987),23,54.4,54.4,0.27,  New Zealand: Maori (1983-1987),27,79.7,79.7,0.4,  New Zealand: Maori (1983-1987),57,190.4,190.4,0.95,  New Zealand: Maori (1983-1987),44,182.5,182.5,0.91,  New Zealand: Maori (1983-1987),45,234.4,234.4,1.17,  New Zealand: Maori (1983-1987),31,233.3,233.3,1.17,  New Zealand: Maori (1983-1987),25,270.9,270.9,1.35,  New Zealand: Maori (1983-1987),9,148.8,148.8,0.74,  New Zealand: Maori (1983-1987),4,138.4,138.4,0.69,  New Zealand: Maori (1983-1987),3,200,200,1,  New Zealand: Maori (1983-1987),1,122,122,..,
Oceania ,  New Zealand: Non-Maori (1983-1987),6086,81.1,64.3,..,  New Zealand: Non-Maori (1983-1987),0,0,0,0,  New Zealand: Non-Maori (1983-1987),0,0,0,0,  New Zealand: Non-Maori (1983-1987),0,0,0,0,  New Zealand: Non-Maori (1983-1987),0,0,0,0,  New Zealand: Non-Maori (1983-1987),6,1,1,0,  New Zealand: Non-Maori (1983-1987),45,7.5,7.5,0.04,  New Zealand: Non-Maori (1983-1987),125,21.7,21.7,0.11,  New Zealand: Non-Maori (1983-1987),297,54.7,54.7,0.27,  New Zealand: Non-Maori (1983-1987),511,115.2,115.2,0.58,  New Zealand: Non-Maori (1983-1987),590,159,159,0.8,  New Zealand: Non-Maori (1983-1987),565,167.8,167.8,0.84,  New Zealand: Non-Maori (1983-1987),655,190.2,190.2,0.95,  New Zealand: Non-Maori (1983-1987),733,215.3,215.3,1.08,  New Zealand: Non-Maori (1983-1987),683,229.4,229.4,1.15,  New Zealand: Non-Maori (1983-1987),641,248,248,1.24,  New Zealand: Non-Maori (1983-1987),535,277.2,277.2,1.39,  New Zealand: Non-Maori (1983-1987),374,309.7,309.7,1.55,  New Zealand: Non-Maori (1983-1987),326,369,369,..,
Oceania ,"  USA, Hawaii: Chinese (1983-1987)",150,138.9,75.6,..,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,0,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,0,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,0,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,0,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,0,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,0,"  USA, Hawaii: Chinese (1983-1987)",1,9.2,9.2,0.05,"  USA, Hawaii: Chinese (1983-1987)",4,35.8,35.8,0.18,"  USA, Hawaii: Chinese (1983-1987)",11,184.3,184.3,0.92,"  USA, Hawaii: Chinese (1983-1987)",8,88.6,88.6,0.44,"  USA, Hawaii: Chinese (1983-1987)",16,230.7,230.7,1.15,"  USA, Hawaii: Chinese (1983-1987)",17,188.2,188.2,0.94,"  USA, Hawaii: Chinese (1983-1987)",23,345,345,1.72,"  USA, Hawaii: Chinese (1983-1987)",22,280.4,280.4,1.4,"  USA, Hawaii: Chinese (1983-1987)",20,308.7,308.7,1.54,"  USA, Hawaii: Chinese (1983-1987)",12,473.2,473.2,2.37,"  USA, Hawaii: Chinese (1983-1987)",11,597.2,597.2,2.99,"  USA, Hawaii: Chinese (1983-1987)",5,275.2,275.2,..,
Oceania ,"  USA, Hawaii: Filipino (1983-1987)",144,50.5,45.2,..,"  USA, Hawaii: Filipino (1983-1987)",0,0,0,0,"  USA, Hawaii: Filipino (1983-1987)",0,0,0,0,"  USA, Hawaii: Filipino (1983-1987)",0,0,0,0,"  USA, Hawaii: Filipino (1983-1987)",0,0,0,0,"  USA, Hawaii: Filipino (1983-1987)",0,0,0,0,"  USA, Hawaii: Filipino (1983-1987)",1,3.7,3.7,0.02,"  USA, Hawaii: Filipino (1983-1987)",3,10.7,10.7,0.05,"  USA, Hawaii: Filipino (1983-1987)",11,46.7,46.7,0.23,"  USA, Hawaii: Filipino (1983-1987)",25,171.7,171.7,0.86,"  USA, Hawaii: Filipino (1983-1987)",24,130.3,130.3,0.65,"  USA, Hawaii: Filipino (1983-1987)",27,145.9,145.9,0.73,"  USA, Hawaii: Filipino (1983-1987)",15,98.9,98.9,0.49,"  USA, Hawaii: Filipino (1983-1987)",20,149.7,149.7,0.75,"  USA, Hawaii: Filipino (1983-1987)",3,41.3,41.3,0.21,"  USA, Hawaii: Filipino (1983-1987)",4,65.8,65.8,0.33,"  USA, Hawaii: Filipino (1983-1987)",5,175.2,175.2,0.88,"  USA, Hawaii: Filipino (1983-1987)",3,172.8,172.8,0.86,"  USA, Hawaii: Filipino (1983-1987)",3,177.7,177.7,..,
Oceania ,"  USA, Hawaii: Hawaiian (1983-1987)",351,69.7,100.2,..,"  USA, Hawaii: Hawaiian (1983-1987)",0,0,0,0,"  USA, Hawaii: Hawaiian (1983-1987)",0,0,0,0,"  USA, Hawaii: Hawaiian (1983-1987)",0,0,0,0,"  USA, Hawaii: Hawaiian (1983-1987)",0,0,0,0,"  USA, Hawaii: Hawaiian (1983-1987)",1,1.7,1.7,0.01,"  USA, Hawaii: Hawaiian (1983-1987)",4,8.2,8.2,0.04,"  USA, Hawaii: Hawaiian (1983-1987)",15,50.3,50.3,0.25,"  USA, Hawaii: Hawaiian (1983-1987)",17,63.4,63.4,0.32,"  USA, Hawaii: Hawaiian (1983-1987)",28,108.8,108.8,0.54,"  USA, Hawaii: Hawaiian (1983-1987)",38,203.1,203.1,1.02,"  USA, Hawaii: Hawaiian (1983-1987)",38,262.2,262.2,1.31,"  USA, Hawaii: Hawaiian (1983-1987)",44,266,266,1.33,"  USA, Hawaii: Hawaiian (1983-1987)",47,337.1,337.1,1.69,"  USA, Hawaii: Hawaiian (1983-1987)",38,371.2,371.2,1.86,"  USA, Hawaii: Hawaiian (1983-1987)",40,794.3,794.3,3.97,"  USA, Hawaii: Hawaiian (1983-1987)",25,655.1,655.1,3.28,"  USA, Hawaii: Hawaiian (1983-1987)",12,452.1,452.1,2.26,"  USA, Hawaii: Hawaiian (1983-1987)",4,154.7,154.7,..,
Oceania ,"  USA, Hawaii: Japanese (1983-1987)",698,115.4,64,..,"  USA, Hawaii: Japanese (1983-1987)",0,0,0,0,"  USA, Hawaii: Japanese (1983-1987)",0,0,0,0,"  USA, Hawaii: Japanese (1983-1987)",0,0,0,0,"  USA, Hawaii: Japanese (1983-1987)",0,0,0,0,"  USA, Hawaii: Japanese (1983-1987)",3,7.7,7.7,0.04,"  USA, Hawaii: Japanese (1983-1987)",1,2.4,2.4,0.01,"  USA, Hawaii: Japanese (1983-1987)",12,28,28,0.14,"  USA, Hawaii: Japanese (1983-1987)",28,63.2,63.2,0.32,"  USA, Hawaii: Japanese (1983-1987)",43,107,107,0.53,"  USA, Hawaii: Japanese (1983-1987)",49,155.1,155.1,0.78,"  USA, Hawaii: Japanese (1983-1987)",84,165.7,165.7,0.83,"  USA, Hawaii: Japanese (1983-1987)",101,181.8,181.8,0.91,"  USA, Hawaii: Japanese (1983-1987)",121,209.5,209.5,1.05,"  USA, Hawaii: Japanese (1983-1987)",112,276.2,276.2,1.38,"  USA, Hawaii: Japanese (1983-1987)",80,328.3,328.3,1.64,"  USA, Hawaii: Japanese (1983-1987)",34,199.7,199.7,1,"  USA, Hawaii: Japanese (1983-1987)",22,179.2,179.2,0.9,"  USA, Hawaii: Japanese (1983-1987)",8,67,67,..,
Oceania ,"  USA, Hawaii: White (1983-1987)",735,124.8,99.3,..,"  USA, Hawaii: White (1983-1987)",0,0,0,0,"  USA, Hawaii: White (1983-1987)",0,0,0,0,"  USA, Hawaii: White (1983-1987)",0,0,0,0,"  USA, Hawaii: White (1983-1987)",0,0,0,0,"  USA, Hawaii: White (1983-1987)",1,1.5,1.5,0.01,"  USA, Hawaii: White (1983-1987)",4,6.2,6.2,0.03,"  USA, Hawaii: White (1983-1987)",19,27.6,27.6,0.14,"  USA, Hawaii: White (1983-1987)",35,69.7,69.7,0.35,"  USA, Hawaii: White (1983-1987)",59,142.7,142.7,0.71,"  USA, Hawaii: White (1983-1987)",78,270.1,270.1,1.35,"  USA, Hawaii: White (1983-1987)",60,224.6,224.6,1.12,"  USA, Hawaii: White (1983-1987)",73,251.4,251.4,1.26,"  USA, Hawaii: White (1983-1987)",101,379.1,379.1,1.9,"  USA, Hawaii: White (1983-1987)",108,518.8,518.8,2.59,"  USA, Hawaii: White (1983-1987)",72,359.4,359.4,1.8,"  USA, Hawaii: White (1983-1987)",64,486.2,486.2,2.43,"  USA, Hawaii: White (1983-1987)",32,393.5,393.5,1.97,"  USA, Hawaii: White (1983-1987)",29,412.5,412.5,..,
,,32660,1035.8,863,0,0,6,0.6,0.6,0,0,0,0,0,0,0,1,0.1,0.1,0,0,3,1.6,1.6,0.01,0,34,18.3,18.3,0.09,0,251,79.7,79.7,0.4,0,804,309.2,309.2,1.54,0,1793,724.5,724.6,3.62,0,2731,1522.9,1523.1,7.62,0,3216,2036,2036.1,10.19,0,3145,2307,2307.2,11.53,0,3692,2442.8,2443,12.21,0,4019,3018.2,3018.3,15.1,0,3660,3194.7,3194.9,15.96,0,3448,3708.5,3708.8,18.53,0,2650,3951.6,3951.8,19.77,0,1769,3587.9,3588.2,17.95,0,1435,3131.5,3131.8,0,
